cell_id,fire_count,slide_count,est_damage_usd
2981,0,0,0
2982,11,4,1574000
2983,11,1,1136000
2984,4,0,360000
2985,9,0,810000
2986,0,0,0
2987,6,1,686000
2988,3,0,270000
2989,0,0,0
2990,0,0,0
2991,0,0,0
2992,1,0,90000
2993,1,0,90000
2994,27,0,2430000
2995,2,0,180000
2996,4,0,360000
2997,0,0,0
2998,0,0,0
2999,0,0,0
3000,1,0,90000
3001,0,0,0
3002,0,0,0
3003,1,0,90000
3004,0,0,0
3005,0,0,0
3006,0,0,0
3007,0,0,0
3008,0,0,0
3009,0,0,0
3010,0,0,0
3011,0,0,0
3012,0,0,0
3013,0,0,0
3014,0,0,0
3015,0,1,146000
3016,0,0,0
3017,0,0,0
3018,0,0,0
3019,0,0,0
3020,0,0,0
3021,0,0,0
3022,0,0,0
3023,0,0,0
3024,0,0,0
3025,0,0,0
3026,0,0,0
3027,0,0,0
3028,0,0,0
3029,0,0,0
3030,0,0,0
3031,0,0,0
3032,0,0,0
3033,0,0,0
3034,0,0,0
3035,0,0,0
3036,2,0,180000
3037,27,7,3452000
3038,9,0,810000
3039,6,0,540000
3040,7,0,630000
3041,0,0,0
3042,3,0,270000
3043,0,0,0
3044,0,0,0
3045,1,0,90000
3046,1,0,90000
3047,2,0,180000
3048,1,0,90000
3049,7,0,630000
3050,6,0,540000
3051,14,0,1260000
3052,5,0,450000
3053,1,0,90000
3054,0,0,0
3055,0,0,0
3056,0,0,0
3057,0,0,0
3058,0,0,0
3059,0,0,0
3060,0,0,0
3061,0,0,0
3062,0,0,0
3063,0,0,0
3064,0,0,0
3065,0,0,0
3066,0,0,0
3067,0,0,0
3068,0,0,0
3069,0,0,0
3070,0,0,0
3071,0,0,0
3072,0,0,0
3073,0,0,0
3074,0,0,0
3075,0,0,0
3076,0,0,0
3077,0,0,0
3078,0,0,0
3079,0,0,0
3080,0,0,0
3081,0,0,0
3082,0,0,0
3083,0,0,0
3084,0,0,0
3085,0,0,0
3086,0,0,0
3087,0,0,0
3088,0,0,0
3089,0,5,730000
3090,8,1,866000
3091,12,0,1080000
3092,15,0,1350000
3093,26,0,2340000
3094,11,1,1136000
3095,9,0,810000
3096,10,0,900000
3097,2,0,180000
3098,8,0,720000
3099,3,0,270000
3100,1,0,90000
3101,5,0,450000
3102,2,0,180000
3103,1,0,90000
3104,1,0,90000
3105,2,0,180000
3106,6,0,540000
3107,4,0,360000
3108,1,0,90000
3109,0,0,0
3110,0,0,0
3111,0,0,0
3112,0,0,0
3113,0,0,0
3114,0,0,0
3115,0,0,0
3116,0,0,0
3117,0,0,0
3118,0,0,0
3119,0,0,0
3120,0,0,0
3121,0,0,0
3122,0,0,0
3123,0,0,0
3124,0,0,0
3125,0,0,0
3126,0,0,0
3127,0,0,0
3128,0,0,0
3129,0,0,0
3130,0,0,0
3131,0,0,0
3132,0,0,0
3133,0,0,0
3134,0,0,0
3135,0,0,0
3136,0,0,0
3137,0,0,0
3138,0,0,0
3139,0,0,0
3140,0,0,0
3141,0,0,0
3142,0,0,0
3143,1,0,90000
3144,8,0,720000
3145,23,0,2070000
3146,15,0,1350000
3147,8,0,720000
3148,9,0,810000
3149,7,1,776000
3150,8,3,1158000
3151,13,0,1170000
3152,2,0,180000
3153,4,0,360000
3154,0,0,0
3155,0,0,0
3156,2,0,180000
3157,5,0,450000
3158,0,0,0
3159,0,0,0
3160,1,0,90000
3161,0,0,0
3162,0,0,0
3163,0,0,0
3164,4,0,360000
3165,0,0,0
3166,0,0,0
3167,0,0,0
3168,0,0,0
3169,0,0,0
3170,0,0,0
3171,0,0,0
3172,0,0,0
3173,0,0,0
3174,0,0,0
3175,0,0,0
3176,0,0,0
3177,0,0,0
3178,0,0,0
3179,0,0,0
3180,0,0,0
3181,0,0,0
3182,0,0,0
3183,0,0,0
3184,0,0,0
3185,0,0,0
3186,0,0,0
3187,0,0,0
3188,0,0,0
3189,0,0,0
3190,0,0,0
3191,0,0,0
3192,0,0,0
3193,0,0,0
3194,0,0,0
3195,0,0,0
3196,0,0,0
3197,2,0,180000
3198,12,0,1080000
3199,7,3,1068000
3200,15,6,2226000
3201,0,6,876000
3202,0,0,0
3203,0,0,0
3204,13,0,1170000
3205,15,3,1788000
3206,2,0,180000
3207,0,0,0
3208,1,0,90000
3209,0,0,0
3210,2,0,180000
3211,16,0,1440000
3212,6,0,540000
3213,4,0,360000
3214,13,0,1170000
3215,14,0,1260000
3216,4,0,360000
3217,2,0,180000
3218,0,0,0
3219,1,0,90000
3220,0,0,0
3221,0,0,0
3222,0,0,0
3223,0,0,0
3224,0,0,0
3225,0,0,0
3226,0,0,0
3227,0,0,0
3228,0,0,0
3229,0,0,0
3230,0,0,0
3231,0,0,0
3232,0,0,0
3233,0,0,0
3234,0,0,0
3235,0,0,0
3236,0,0,0
3237,0,0,0
3238,0,0,0
3239,0,0,0
3240,0,0,0
3241,0,0,0
3242,0,0,0
3243,0,0,0
3244,0,0,0
3245,0,0,0
3246,0,0,0
3247,0,0,0
3248,0,0,0
3249,0,0,0
3250,0,0,0
3251,0,0,0
3252,0,0,0
3253,3,13,2168000
3254,0,3,438000
3255,2,0,180000
3256,1,0,90000
3257,11,0,990000
3258,8,0,720000
3259,18,0,1620000
3260,11,1,1136000
3261,26,3,2778000
3262,9,0,810000
3263,16,0,1440000
3264,15,0,1350000
3265,16,0,1440000
3266,0,0,0
3267,27,0,2430000
3268,16,0,1440000
3269,12,0,1080000
3270,2,0,180000
3271,5,0,450000
3272,2,0,180000
3273,0,0,0
3274,0,0,0
3275,0,0,0
3276,0,0,0
3277,0,0,0
3278,0,0,0
3279,0,0,0
3280,0,0,0
3281,0,0,0
3282,0,0,0
3283,0,0,0
3284,0,0,0
3285,0,0,0
3286,0,0,0
3287,0,0,0
3288,0,0,0
3289,0,0,0
3290,0,0,0
3291,0,0,0
3292,0,0,0
3293,0,0,0
3294,0,0,0
3295,0,0,0
3296,0,0,0
3297,0,0,0
3298,0,0,0
3299,0,0,0
3300,0,0,0
3301,0,0,0
3302,0,0,0
3303,0,0,0
3304,0,0,0
3305,0,0,0
3306,0,0,0
3307,0,0,0
3308,0,0,0
3309,0,0,0
3310,5,2,742000
3311,30,0,2700000
3312,16,0,1440000
3313,8,0,720000
3314,5,0,450000
3315,1,0,90000
3316,4,0,360000
3317,9,0,810000
3318,0,0,0
3319,0,0,0
3320,17,0,1530000
3321,15,0,1350000
3322,11,0,990000
3323,19,0,1710000
3324,5,0,450000
3325,6,0,540000
3326,0,0,0
3327,0,0,0
3328,0,0,0
3329,1,0,90000
3330,0,0,0
3331,0,0,0
3332,0,1,146000
3333,0,0,0
3334,0,0,0
3335,0,0,0
3336,0,0,0
3337,0,0,0
3338,0,0,0
3339,0,0,0
3340,0,0,0
3341,0,0,0
3342,0,0,0
3343,0,0,0
3344,0,0,0
3345,0,0,0
3346,0,0,0
3347,0,0,0
3348,0,0,0
3349,0,0,0
3350,0,0,0
3351,0,0,0
3352,0,0,0
3353,0,0,0
3354,0,0,0
3355,0,0,0
3356,0,0,0
3357,0,0,0
3358,0,0,0
3359,0,0,0
3360,0,0,0
3361,0,0,0
3362,1,0,90000
3363,0,0,0
3364,2,0,180000
3365,13,0,1170000
3366,18,0,1620000
3367,10,7,1922000
3368,15,0,1350000
3369,6,0,540000
3370,14,0,1260000
3371,6,0,540000
3372,2,0,180000
3373,0,0,0
3374,0,0,0
3375,0,0,0
3376,4,0,360000
3377,4,0,360000
3378,12,0,1080000
3379,8,0,720000
3380,5,0,450000
3381,0,0,0
3382,0,0,0
3383,0,0,0
3384,0,0,0
3385,0,0,0
3386,0,0,0
3387,0,3,438000
3388,0,0,0
3389,0,0,0
3390,0,0,0
3391,0,0,0
3392,0,0,0
3393,0,0,0
3394,0,0,0
3395,0,0,0
3396,0,0,0
3397,0,0,0
3398,0,0,0
3399,0,0,0
3400,0,0,0
3401,0,0,0
3402,0,0,0
3403,0,0,0
3404,0,0,0
3405,0,0,0
3406,0,0,0
3407,0,0,0
3408,0,0,0
3409,0,0,0
3410,0,0,0
3411,0,0,0
3412,0,0,0
3413,0,0,0
3414,0,0,0
3415,0,0,0
3416,0,0,0
3417,0,0,0
3418,2,0,180000
3419,17,0,1530000
3420,25,0,2250000
3421,36,0,3240000
3422,28,1,2666000
3423,2,0,180000
3424,0,0,0
3425,2,0,180000
3426,10,0,900000
3427,13,0,1170000
3428,9,0,810000
3429,0,0,0
3430,0,0,0
3431,0,0,0
3432,2,0,180000
3433,4,0,360000
3434,7,0,630000
3435,0,0,0
3436,0,0,0
3437,0,0,0
3438,0,0,0
3439,0,0,0
3440,0,0,0
3441,0,0,0
3442,0,0,0
3443,0,0,0
3444,0,0,0
3445,0,0,0
3446,0,0,0
3447,0,0,0
3448,0,0,0
3449,0,0,0
3450,0,0,0
3451,0,0,0
3452,0,0,0
3453,0,0,0
3454,0,0,0
3455,0,0,0
3456,0,0,0
3457,0,0,0
3458,0,0,0
3459,0,0,0
3460,0,0,0
3461,0,0,0
3462,0,0,0
3463,0,0,0
3464,0,0,0
3465,0,0,0
3466,0,0,0
3467,0,0,0
3468,0,0,0
3469,0,0,0
3470,0,0,0
3471,0,0,0
3472,4,2,652000
3473,21,2,2182000
3474,17,0,1530000
3475,18,0,1620000
3476,18,0,1620000
3477,10,0,900000
3478,16,0,1440000
3479,1,0,90000
3480,1,0,90000
3481,0,0,0
3482,0,0,0
3483,1,0,90000
3484,1,0,90000
3485,0,0,0
3486,0,0,0
3487,3,1,416000
3488,7,0,630000
3489,8,0,720000
3490,5,0,450000
3491,0,0,0
3492,0,0,0
3493,0,0,0
3494,0,0,0
3495,0,0,0
3496,0,0,0
3497,0,0,0
3498,0,0,0
3499,0,0,0
3500,0,0,0
3501,0,0,0
3502,0,0,0
3503,0,0,0
3504,0,0,0
3505,0,0,0
3506,0,0,0
3507,0,0,0
3508,0,0,0
3509,0,0,0
3510,0,0,0
3511,0,0,0
3512,0,0,0
3513,0,0,0
3514,0,0,0
3515,0,0,0
3516,0,0,0
3517,0,0,0
3518,0,0,0
3519,0,0,0
3520,0,0,0
3521,0,0,0
3522,0,0,0
3523,0,0,0
3524,0,0,0
3525,0,0,0
3526,0,0,0
3527,5,0,450000
3528,21,0,1890000
3529,20,1,1946000
3530,5,0,450000
3531,23,0,2070000
3532,6,0,540000
3533,20,1,1946000
3534,8,0,720000
3535,0,0,0
3536,0,0,0
3537,0,0,0
3538,1,0,90000
3539,6,0,540000
3540,1,0,90000
3541,0,0,0
3542,1,0,90000
3543,0,1,146000
3544,2,2,472000
3545,1,0,90000
3546,0,0,0
3547,0,0,0
3548,0,0,0
3549,0,0,0
3550,0,0,0
3551,0,2,292000
3552,0,0,0
3553,0,0,0
3554,0,0,0
3555,0,0,0
3556,0,0,0
3557,0,0,0
3558,0,0,0
3559,0,0,0
3560,0,0,0
3561,0,0,0
3562,0,0,0
3563,0,0,0
3564,0,0,0
3565,0,0,0
3566,0,0,0
3567,0,0,0
3568,0,0,0
3569,0,0,0
3570,0,0,0
3571,0,0,0
3572,0,0,0
3573,0,0,0
3574,0,0,0
3575,0,0,0
3576,0,0,0
3577,0,0,0
3578,0,0,0
3579,0,0,0
3580,0,0,0
3581,0,0,0
3582,2,2,472000
3583,24,2,2452000
3584,11,0,990000
3585,2,0,180000
3586,18,0,1620000
3587,17,0,1530000
3588,7,0,630000
3589,27,0,2430000
3590,6,0,540000
3591,0,0,0
3592,0,0,0
3593,1,0,90000
3594,1,0,90000
3595,7,0,630000
3596,0,0,0
3597,0,0,0
3598,0,0,0
3599,0,5,730000
3600,0,3,438000
3601,0,0,0
3602,0,0,0
3603,0,0,0
3604,0,0,0
3605,0,0,0
3606,0,0,0
3607,0,0,0
3608,0,0,0
3609,0,0,0
3610,0,0,0
3611,0,0,0
3612,0,0,0
3613,0,0,0
3614,0,0,0
3615,0,0,0
3616,0,0,0
3617,0,0,0
3618,0,0,0
3619,0,0,0
3620,0,0,0
3621,0,0,0
3622,0,0,0
3623,0,0,0
3624,0,0,0
3625,0,0,0
3626,0,0,0
3627,0,0,0
3628,0,0,0
3629,0,0,0
3630,0,0,0
3631,0,0,0
3632,0,0,0
3633,0,0,0
3634,0,0,0
3635,0,0,0
3636,0,0,0
3637,7,0,630000
3638,4,0,360000
3639,1,0,90000
3640,6,0,540000
3641,3,0,270000
3642,5,0,450000
3643,3,0,270000
3644,5,0,450000
3645,24,3,2598000
3646,0,0,0
3647,0,0,0
3648,2,0,180000
3649,2,0,180000
3650,6,0,540000
3651,0,0,0
3652,0,0,0
3653,0,0,0
3654,0,0,0
3655,0,0,0
3656,0,1,146000
3657,0,1,146000
3658,0,0,0
3659,0,0,0
3660,0,0,0
3661,0,0,0
3662,0,0,0
3663,0,0,0
3664,0,0,0
3665,0,0,0
3666,0,0,0
3667,0,0,0
3668,0,0,0
3669,0,0,0
3670,0,0,0
3671,0,0,0
3672,0,0,0
3673,0,0,0
3674,0,0,0
3675,0,0,0
3676,0,0,0
3677,0,0,0
3678,0,0,0
3679,0,0,0
3680,0,0,0
3681,0,0,0
3682,0,0,0
3683,0,0,0
3684,0,0,0
3685,0,0,0
3686,0,0,0
3687,0,0,0
3688,0,0,0
3689,0,0,0
3690,0,0,0
3691,0,0,0
3692,0,0,0
3693,2,0,180000
3694,0,0,0
3695,4,0,360000
3696,2,0,180000
3697,2,0,180000
3698,1,0,90000
3699,1,0,90000
3700,15,0,1350000
3701,0,0,0
3702,0,0,0
3703,1,0,90000
3704,1,0,90000
3705,0,0,0
3706,0,0,0
3707,0,0,0
3708,0,0,0
3709,0,0,0
3710,0,0,0
3711,0,0,0
3712,0,2,292000
3713,0,0,0
3714,0,0,0
3715,0,0,0
3716,0,0,0
3717,0,0,0
3718,0,0,0
3719,0,0,0
3720,0,0,0
3721,0,0,0
3722,0,0,0
3723,0,0,0
3724,0,0,0
3725,0,0,0
3726,0,0,0
3727,0,0,0
3728,0,0,0
3729,0,0,0
3730,0,0,0
3731,0,0,0
3732,0,0,0
3733,0,0,0
3734,0,0,0
3735,0,0,0
3736,0,0,0
3737,0,0,0
3738,0,0,0
3739,0,0,0
3740,0,0,0
3741,0,0,0
3742,0,0,0
3743,0,0,0
3744,0,0,0
3745,0,0,0
3746,0,0,0
3747,2,0,180000
3748,1,0,90000
3749,0,0,0
3750,1,0,90000
3751,8,0,720000
3752,6,0,540000
3753,4,0,360000
3754,3,0,270000
3755,3,0,270000
3756,0,4,584000
3757,0,0,0
3758,1,1,236000
3759,3,3,708000
3760,0,0,0
3761,0,0,0
3762,0,0,0
3763,0,0,0
3764,1,0,90000
3765,0,0,0
3766,0,0,0
3767,0,0,0
3768,0,0,0
3769,0,0,0
3770,0,0,0
3771,0,0,0
3772,0,0,0
3773,0,0,0
3774,0,0,0
3775,0,0,0
3776,0,0,0
3777,0,0,0
3778,0,0,0
3779,0,0,0
3780,0,0,0
3781,0,0,0
3782,0,0,0
3783,0,0,0
3784,0,0,0
3785,0,0,0
3786,0,0,0
3787,0,0,0
3788,0,0,0
3789,0,0,0
3790,0,0,0
3791,0,0,0
3792,0,0,0
3793,0,0,0
3794,0,0,0
3795,0,0,0
3796,0,0,0
3797,0,0,0
3798,0,0,0
3799,0,0,0
3800,0,0,0
3801,0,0,0
3802,0,0,0
3803,0,0,0
3804,1,0,90000
3805,1,0,90000
3806,4,0,360000
3807,2,0,180000
3808,6,0,540000
3809,3,0,270000
3810,6,0,540000
3811,0,0,0
3812,1,0,90000
3813,0,0,0
3814,0,0,0
3815,0,0,0
3816,0,0,0
3817,0,0,0
3818,0,0,0
3819,0,0,0
3820,0,0,0
3821,0,0,0
3822,0,0,0
3823,0,0,0
3824,0,0,0
3825,0,0,0
3826,0,0,0
3827,0,0,0
3828,0,0,0
3829,0,0,0
3830,0,0,0
3831,0,0,0
3832,0,0,0
3833,0,0,0
3834,0,0,0
3835,0,0,0
3836,0,0,0
3837,0,0,0
3838,0,0,0
3839,0,0,0
3840,0,0,0
3841,0,0,0
3842,0,0,0
3843,0,0,0
3844,0,0,0
3845,0,0,0
3846,0,0,0
3847,0,0,0
3848,0,0,0
3849,0,0,0
3850,0,0,0
3851,0,0,0
3852,0,0,0
3853,0,0,0
3854,0,0,0
3855,0,0,0
3856,0,0,0
3857,0,0,0
3858,0,0,0
3859,0,0,0
3860,1,0,90000
3861,0,0,0
3862,0,0,0
3863,0,0,0
3864,0,0,0
3865,1,0,90000
3866,0,0,0
3867,0,0,0
3868,0,0,0
3869,0,0,0
3870,0,0,0
3871,0,0,0
3872,0,0,0
3873,0,0,0
3874,0,0,0
3875,0,0,0
3876,0,0,0
3877,0,0,0
3878,0,0,0
3879,0,0,0
3880,0,0,0
3881,0,0,0
3882,0,0,0
3883,0,0,0
3884,0,0,0
3885,0,0,0
3886,0,0,0
3887,0,0,0
3888,0,0,0
3889,0,0,0
3890,0,0,0
3891,0,0,0
3892,0,0,0
3893,0,0,0
3894,0,0,0
3895,0,0,0
3896,0,0,0
3897,0,0,0
3898,0,0,0
3899,0,0,0
3900,0,0,0
3901,0,0,0
3902,0,0,0
3903,0,0,0
3904,0,0,0
3905,0,0,0
3906,0,0,0
3907,0,0,0
3908,0,0,0
3909,0,0,0
3910,0,0,0
3911,0,0,0
3912,0,0,0
3913,0,0,0
3914,0,0,0
3915,0,0,0
3916,1,0,90000
3917,0,0,0
3918,0,0,0
3919,0,0,0
3920,0,0,0
3921,0,0,0
3922,0,0,0
3923,0,0,0
3924,0,0,0
3925,0,0,0
3926,0,0,0
3927,0,0,0
3928,0,0,0
3929,0,0,0
3930,0,0,0
3931,0,0,0
3932,0,0,0
3933,0,0,0
3934,0,0,0
3935,0,0,0
3936,0,0,0
3937,0,0,0
3938,0,0,0
3939,0,0,0
3940,0,0,0
3941,0,0,0
3942,0,0,0
3943,0,0,0
3944,0,0,0
3945,0,0,0
3946,0,0,0
3947,0,0,0
3948,0,0,0
3949,0,0,0
3950,0,0,0
3951,0,0,0
3952,0,0,0
3953,0,0,0
3954,0,0,0
3955,0,0,0
3956,0,0,0
3957,0,0,0
3958,0,0,0
3959,0,0,0
3960,0,0,0
3961,0,0,0
3962,0,0,0
3963,0,0,0
3964,0,0,0
3965,0,0,0
3966,0,0,0
3967,0,0,0
3968,0,0,0
3969,0,0,0
3970,0,0,0
3971,0,0,0
3972,0,0,0
3973,0,0,0
3974,0,0,0
3975,0,0,0
3976,0,0,0
3977,0,0,0
3978,0,0,0
3979,0,0,0
3980,0,0,0
3981,0,0,0
3982,0,0,0
3983,0,0,0
3984,0,0,0
3985,0,0,0
3986,0,0,0
3987,0,0,0
3988,0,0,0
3989,0,0,0
3990,0,0,0
3991,0,0,0
3992,0,0,0
3993,0,0,0
3994,0,0,0
3995,0,0,0
3996,0,0,0
3997,0,0,0
3998,0,0,0
3999,0,0,0
4000,0,0,0
4001,0,0,0
4002,0,0,0
4003,0,0,0
4004,0,0,0
4005,0,0,0
4006,0,0,0
4007,0,0,0
4008,0,0,0
4009,0,0,0
4010,0,0,0
4011,0,0,0
4012,0,0,0
4013,0,0,0
4014,0,0,0
4015,0,0,0
